Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering
18,1,3,3,16.086406521943452,20,0,1,0,0,1,0
17,1,0,2,17.985006139631295,9,1,1,1,0,0,1
17,0,0,1,12.475067687384657,21,0,1,0,0,0,0
16,1,1,1,0.1126262549610745,28,0,2,0,0,0,0
18,0,1,2,3.7263355303706702,8,0,4,0,0,0,1
17,0,0,3,1.994524077067359,28,0,4,1,0,0,1
15,0,0,0,7.2664895113802,4,0,1,0,0,0,0
17,1,2,1,10.027019872674918,7,0,3,0,0,1,0
15,0,0,3,0.8679435715712169,10,1,2,0,0,0,0
16,1,2,0,6.969559515913106,0,1,2,0,0,0,0
15,1,1,1,3.583593492506452,20,0,3,1,0,0,0
17,0,0,4,12.94140332517748,9,0,2,1,0,1,1
17,0,0,2,9.2854473864868,0,0,4,1,0,1,1
17,1,0,1,9.906352938678175,25,0,3,1,1,0,0
16,0,2,0,8.553835760669221,29,0,3,0,1,0,0
16,1,1,0,19.12039420973134,21,0,1,1,0,0,0
18,0,0,1,4.294702502431265,6,0,1,0,0,0,0
17,1,1,3,10.333285196877489,27,0,2,0,0,0,0
15,1,3,2,14.72034736730672,13,1,3,1,0,0,1
16,1,0,2,11.13688826269125,4,0,4,1,1,0,0
17,1,3,3,18.580417714336026,16,1,2,1,0,0,0
17,0,0,2,7.559367112825683,21,0,3,1,0,0,0
16,0,0,1,9.27351611546356,25,0,2,1,0,0,0
18,1,0,2,1.7704463042945684,20,1,1,0,1,0,1
16,1,0,3,12.17998222103857,5,0,3,1,1,0,0
16,0,0,3,5.764239368962121,15,1,3,1,0,0,0
15,0,0,0,3.206180790311377,10,0,1,1,1,0,1
15,0,3,2,10.89062585809016,9,0,2,1,0,0,0
18,0,2,2,10.646205267598212,14,0,2,0,0,0,0
17,0,2,3,1.517432824480951,6,0,1,1,0,0,0
16,0,0,1,13.964309069889456,22,1,4,0,0,1,0
18,1,0,2,12.475443813017058,1,1,2,1,0,1,0
15,0,0,3,3.780345654929944,11,1,1,0,1,0,0
16,0,2,2,9.388697243080877,18,0,1,0,1,0,0
17,1,3,2,14.4064583295712,11,0,4,0,0,0,0
15,0,0,0,10.58871481082553,15,0,3,0,0,0,1
15,0,0,1,7.909781523671404,5,0,3,0,0,0,0
15,0,1,1,6.446769161618873,2,1,0,0,0,0,1
18,0,0,3,12.207877332881072,1,0,3,0,1,0,0
17,0,0,1,18.78217396620481,19,0,2,0,0,1,0
16,1,1,2,13.434896809549668,4,0,3,0,0,1,0
18,0,2,2,1.49491807272631,10,1,4,0,0,1,0
18,1,0,1,9.213699469642677,25,1,1,1,0,0,0
18,1,0,2,17.81648263021255,24,0,2,0,0,1,0
15,0,3,2,1.8892485160217376,2,0,0,0,1,0,0
17,1,0,3,19.77751424275087,2,0,2,0,1,0,1
18,0,0,2,18.981387872908428,21,0,1,0,0,0,0
16,1,0,2,1.5654896145975172,4,1,4,1,1,0,0
17,1,0,1,18.668266408991094,21,0,2,0,1,1,0
16,0,0,3,7.262651805189244,22,0,3,0,0,0,0
17,0,2,1,16.89418334151725,10,0,3,0,0,0,1
16,0,0,2,8.36766675426543,2,0,4,1,0,0,0
15,0,0,1,8.817102254050317,12,1,2,1,0,1,0
18,0,1,3,12.684861819550852,20,0,2,0,0,0,0
16,1,1,2,15.489548385519669,7,0,0,0,0,0,0
17,1,2,2,0.6757830189649727,19,1,0,0,0,0,0
18,1,2,1,11.863119910542686,9,0,3,1,0,0,0
18,1,0,2,3.73465988194742,1,1,0,0,0,0,0
17,1,2,2,6.918990357264059,3,0,2,0,0,0,0
16,1,0,2,6.95937332310433,17,0,0,0,0,0,0
15,1,3,1,9.381206804423073,18,0,3,0,0,1,0
15,0,0,4,6.682728237523468,3,0,2,0,0,1,1
16,0,3,3,2.147222369013355,19,0,1,0,0,0,1
18,1,2,1,2.912574770509029,25,0,1,0,1,0,1
18,1,0,3,0.6687597112219534,8,0,2,0,0,0,1
18,0,1,2,9.404981706575086,15,0,3,0,0,0,0
18,0,3,2,19.08895389705977,25,0,2,0,0,0,0
16,0,2,1,2.313504472962331,5,1,3,1,0,0,0
18,0,0,2,18.92528986006164,24,0,1,1,0,1,1
17,1,2,2,14.667230294641872,3,0,0,1,0,0,0
18,0,0,2,12.749976058683265,8,1,0,1,1,0,0
15,1,0,2,12.905555106471258,26,0,2,0,0,1,1
18,1,0,2,16.53455296792564,12,0,3,0,0,0,0
16,1,0,2,2.1383972875964274,8,0,1,1,1,0,0
15,0,2,0,10.095086471310834,5,0,3,0,0,0,0
16,0,0,3,13.941822765215171,20,0,2,0,0,0,0
16,1,2,2,11.736408901471274,18,1,4,0,0,0,0
15,1,0,1,16.655581420465893,13,1,3,0,1,0,0
16,1,0,1,1.44543418022703,20,0,3,1,1,0,0
16,0,0,2,13.81402078998332,14,0,2,0,0,0,0
18,1,0,3,10.680554607694354,2,0,4,1,0,0,0
17,0,0,1,7.583217279598868,4,1,4,0,1,0,0
16,1,0,2,6.8054996446806175,20,0,2,0,0,0,1
16,1,1,0,12.416652655483858,17,0,2,0,1,1,0
16,1,0,2,17.819907492885296,13,0,2,0,0,0,1
